UMAP1,UMAP2,Cluster,Tweet,Cluster_Name
9.896373,12.661485,3,Father trouble house administration relationship matter he community.,"operation, account, last"
6.4314423,10.004227,-1,Ball leg total dog those main image describe.,Noise
5.722054,10.829943,-1,Kind hand serve sometimes animal budget.,Noise
11.19167,9.255585,-1,Decision five upon sound yard police go item look become success defense choose.,Noise
4.719432,10.782728,-1,Fish truth every couple response throughout money travel bad example clearly story house newspaper.,Noise
8.798997,8.966956,-1,Message fall near source money away strong open off visit forward modern.,Noise
6.309416,9.582404,-1,Floor help question tell until building.,Noise
8.327845,7.787353,-1,Group debate plant for power son stay set throw to operation population with.,Noise
7.785622,12.200655,-1,Top million hand morning human natural central that stage program later.,Noise
6.1902595,9.445763,-1,Method have policy look like travel member hot.,Noise
8.927444,8.756596,8,Than huge shake but week operation state will wish value body answer paper.,"operation, account, last"
9.282314,12.903249,-1,Why else woman world billion per now no model.,Noise
8.657782,12.868192,-1,Him again begin on tell writer than certainly bag show.,Noise
8.669593,11.834686,-1,Real seven interest international its relationship shoulder including morning.,Noise
11.469496,11.1413,-1,Law drug open service Democrat something term.,Noise
10.121757,10.919705,7,Rest specific entire still it art above foreign.,"operation, account, last"
9.012728,10.236238,-1,Consumer their dream trouble full more site effect condition anything.,Noise
10.31729,13.101796,-1,Mother mind military be usually give guy much order between.,Noise
9.685715,9.525064,7,Everybody design large require purpose money report our certainly can.,"operation, account, last"
9.315884,9.697075,7,Bad everybody eye him add move guess expect man person building responsibility.,"operation, account, last"
10.84046,11.714504,-1,Determine view why way feel cultural democratic central play determine.,Noise
8.696132,10.4784565,7,Out success return matter trouble result respond simple.,"operation, account, last"
10.185365,11.099121,7,Trip tell its though leader ever occur may story campaign.,"operation, account, last"
9.506685,11.691842,7,Executive person event us give early college least add.,"operation, account, last"
6.9506664,11.053582,-1,Seven range else begin drug full too memory.,Noise
9.832515,10.781485,7,Public system agent travel beyond write face now interview hold call.,"operation, account, last"
10.308198,12.052142,-1,Theory cultural alone either difficult pattern government start try woman summer despite operation.,Noise
11.499925,11.6539755,5,Alone guy require exactly on nothing politics middle opportunity attack.,"republican, democrat, democratic"
7.182645,9.265915,8,Seat and prepare continue right result prevent building star watch black.,"operation, account, last"
8.157741,12.44586,-1,Example successful change these eat film single certain knowledge laugh last machine.,Noise
9.058152,12.391706,-1,Eight cultural outside fall suggest certain sense him could true million interest.,Noise
8.712275,13.403007,1,Information suddenly Congress member fight call television the a.,"operation, account, last"
7.909472,13.068709,-1,Decade enjoy successful rate message the class item TV rock church.,Noise
6.8484497,11.491884,-1,Stay table hair commercial sell fly name fine share.,Noise
5.512405,12.492389,-1,Play way hair property building late set training north.,Noise
6.10191,7.9179506,-1,Whatever your cup drug born his force.,Noise
10.760248,11.770448,-1,Light culture upon occur citizen high listen speech left thought.,Noise
10.528842,13.67546,-1,Radio marriage act wide fund have social yes.,Noise
7.592607,8.130523,-1,Animal high eight drive close light evidence detail.,Noise
7.551018,13.392905,-1,Speak pay agree age director father song quite table.,Noise
9.099559,9.24908,-1,Amount player talk protect half take.,Noise
11.373959,8.872551,-1,Safe explain watch reach mission wall gun recent reveal officer room make.,Noise
12.305208,11.941506,5,Republican road card computer way yourself week people return stop story past.,"republican, democrat, democratic"
5.8845577,11.384705,-1,Under newspaper painting note black admit up kitchen fear board.,Noise
10.650822,11.973353,-1,Book concern election either into name number art science foreign majority.,Noise
9.739857,11.30419,7,Money college among answer through nor mention suddenly.,"operation, account, last"
7.085299,11.968698,0,Woman always that shake teach fill each like sometimes direction.,"operation, account, last"
6.9689717,9.169704,-1,Late improve when she bar once reflect they just fly camera I reveal.,Noise
7.0607276,8.445569,-1,Care sometimes two structure report individual defense ok.,Noise
7.98608,9.845608,8,Finally perform whatever clearly item paper single.,"operation, account, last"
7.2355623,9.708811,-1,Ask safe growth state continue ability.,Noise
9.444409,13.156695,-1,Mother their operation suddenly cultural man amount.,Noise
6.837544,8.493866,-1,Southern rise throw former forward although goal.,Noise
7.676575,10.307533,-1,Develop management live section near difficult coach loss later admit TV.,Noise
5.205582,9.648717,-1,Strategy analysis modern blood put send staff form describe.,Noise
11.460808,9.779707,-1,Car cell those watch out form professional war.,Noise
8.719012,11.433492,7,Article special stay read successful whom it word other.,"operation, account, last"
10.185967,9.693234,-1,We suddenly trade little group degree speak what street economic.,Noise
9.41867,11.077758,-1,Indicate institution name wrong baby or catch could forward industry catch health southern.,Noise
9.876768,13.378282,-1,Together mother time safe something expect perform article couple development watch space.,Noise
6.918946,10.523191,-1,Employee reveal most machine material meet imagine between seat side.,Noise
8.022693,10.198683,7,During politics coach return thing page eight million nation.,"operation, account, last"
10.776548,12.3037,-1,If bit run build natural religious design drop policy industry take.,Noise
9.614564,12.162148,3,City education might total beat store wife measure challenge debate include.,"operation, account, last"
7.814028,10.426869,-1,Skill material six structure executive upon top reflect fine minute.,Noise
7.995023,10.668199,-1,Build power through task piece I.,Noise
7.7456512,12.626372,1,Car recognize up where place radio top professor detail sport term.,"operation, account, last"
9.337628,12.758643,-1,Four miss daughter author your son fine dark debate but our.,Noise
9.873011,9.929849,-1,Person care society Mrs land area we friend.,Noise
5.540391,11.695002,-1,Mother cell population bill door task food reflect girl.,Noise
8.393551,9.03899,-1,Executive decide other way bank indicate throw.,Noise
9.304045,11.355464,-1,Record clear maybe article Mrs research.,Noise
7.1875052,9.94607,-1,Perhaps visit describe common create because they carry short or billion media.,Noise
6.8655787,9.326087,-1,Discover bed quality professional own probably another arrive pressure.,Noise
9.256825,11.913062,-1,Property education with article total magazine politics happy wait paper.,Noise
9.403061,11.631246,7,Office life process per standard hot remember woman once easy.,"operation, account, last"
5.6881843,9.265207,-1,Spend something physical perhaps conference glass data whose hotel population training page.,Noise
10.472358,11.093837,-1,Interview when leader hundred attack recently evidence television three account teacher suddenly page.,Noise
11.404598,12.34357,-1,Subject Republican offer fact parent catch practice meet need.,Noise
9.73904,10.426766,7,Role say available second ability night lot either family material care care.,"operation, account, last"
8.16342,13.023601,1,Television all later tree message great ten toward.,"operation, account, last"
6.7574096,9.794959,-1,Shake indicate home set walk goal feel arm.,Noise
9.357164,13.542506,-1,Relationship cold true daughter their similar sing case record scientist low move enter.,Noise
9.755745,10.778056,7,Lead find special team place respond really even me.,"operation, account, last"
7.2851725,9.475178,-1,Able fire hundred fine six already mission against tough drug step power.,Noise
9.983939,9.972126,-1,Grow white for not price approach suddenly want system discuss usually authority method.,Noise
